reg,age,date,nb_hosp,nb-rea,nb_hospconv,SSR_USLD,rad_Tot,dec_Tot,AgeGroup
93,89,2021-02-14,1061,36,,,5097,2174,"[80,89]"
93,90,2021-02-14,519,5,,,2358,1285,"[90,+]"
94,0,2021-02-14,59,11,,,592,137,"[0,9]"
94,59,2021-02-14,3,0,,,88,5,"[50,59]"
94,69,2021-02-14,14,5,,,105,15,"[60,69]"
94,79,2021-02-14,12,4,,,130,36,"[70,79]"
94,89,2021-02-14,17,1,,,113,54,"[80,89]"
94,90,2021-02-14,13,1,,,39,24,"[90,+]"
1,0,2021-02-15,31,6,,,824,174,"[0,9]"
1,49,2021-02-15,2,0,,,103,7,"[40,49]"
1,59,2021-02-15,5,2,,,148,10,"[50,59]"
1,69,2021-02-15,2,1,,,193,45,"[60,69]"
1,79,2021-02-15,8,3,,,149,57,"[70,79]"
1,89,2021-02-15,8,0,,,97,45,"[80,89]"
1,90,2021-02-15,3,0,,,23,8,"[90,+]"
2,0,2021-02-15,8,2,,,399,45,"[0,9]"
2,49,2021-02-15,2,1,,,51,1,"[40,49]"
2,69,2021-02-15,2,0,,,86,9,"[60,69]"
2,79,2021-02-15,3,1,,,77,12,"[70,79]"
3,0,2021-02-15,26,9,,,2187,77,"[0,9]"
3,39,2021-02-15,2,0,,,452,1,"[30,39]"
3,49,2021-02-15,3,0,,,302,3,"[40,49]"
3,59,2021-02-15,3,0,,,229,15,"[50,59]"
3,69,2021-02-15,12,6,,,242,21,"[60,69]"
3,79,2021-02-15,5,2,,,140,20,"[70,79]"
3,89,2021-02-15,1,1,,,63,12,"[80,89]"
4,0,2021-02-15,81,32,,,830,57,"[0,9]"
4,19,2021-02-15,2,0,,,29,1,"[10,19]"
4,29,2021-02-15,2,1,,,74,1,"[20,39]"
4,39,2021-02-15,3,1,,,87,1,"[30,39]"
4,49,2021-02-15,15,6,,,97,3,"[40,49]"
4,59,2021-02-15,23,11,,,142,4,"[50,59]"
4,69,2021-02-15,16,9,,,181,13,"[60,69]"
4,79,2021-02-15,10,4,,,123,20,"[70,79]"
4,89,2021-02-15,8,0,,,64,14,"[80,89]"
4,90,2021-02-15,2,0,,,8,0,"[90,+]"
6,0,2021-02-15,166,30,,,698,62,"[0,9]"
6,9,2021-02-15,1,0,,,22,0,"[0,9]"
6,19,2021-02-15,4,0,,,33,1,"[10,19]"
6,29,2021-02-15,27,6,,,104,0,"[20,39]"
6,39,2021-02-15,27,2,,,97,0,"[30,39]"
6,49,2021-02-15,19,2,,,90,9,"[40,49]"
6,59,2021-02-15,24,9,,,124,7,"[50,59]"
6,69,2021-02-15,27,8,,,108,15,"[60,69]"
6,79,2021-02-15,19,3,,,69,15,"[70,79]"
6,89,2021-02-15,11,0,,,34,13,"[80,89]"
6,90,2021-02-15,1,0,,,3,1,"[90,+]"
11,0,2021-02-15,5090,741,,,63205,14196,"[0,9]"
11,9,2021-02-15,17,4,,,680,3,"[0,9]"
11,19,2021-02-15,21,2,,,592,4,"[10,19]"
11,29,2021-02-15,73,10,,,2188,23,"[20,39]"
11,39,2021-02-15,110,20,,,4017,75,"[30,39]"
11,49,2021-02-15,203,38,,,5838,235,"[40,49]"
11,59,2021-02-15,503,142,,,9529,810,"[50,59]"
11,69,2021-02-15,821,222,,,11240,1905,"[60,69]"
11,79,2021-02-15,1187,231,,,11460,3275,"[70,79]"
11,89,2021-02-15,1407,61,,,11511,4877,"[80,89]"
11,90,2021-02-15,700,5,,,5510,2894,"[90,+]"
24,0,2021-02-15,1044,131,,,7199,1852,"[0,9]"
24,29,2021-02-15,10,2,,,161,1,"[20,39]"
24,39,2021-02-15,10,2,,,288,3,"[30,39]"
24,49,2021-02-15,26,8,,,474,9,"[40,49]"
24,59,2021-02-15,75,19,,,833,43,"[50,59]"
24,69,2021-02-15,143,37,,,1217,150,"[60,69]"
24,79,2021-02-15,270,47,,,1431,340,"[70,79]"
24,89,2021-02-15,341,13,,,1794,776,"[80,89]"
24,90,2021-02-15,161,1,,,862,518,"[90,+]"
27,0,2021-02-15,1595,155,,,13262,3607,"[0,9]"
27,9,2021-02-15,1,0,,,58,0,"[0,9]"
27,19,2021-02-15,5,1,,,125,0,"[10,19]"
27,29,2021-02-15,14,2,,,336,3,"[20,39]"
27,39,2021-02-15,21,6,,,454,8,"[30,39]"
27,49,2021-02-15,30,5,,,826,18,"[40,49]"
27,59,2021-02-15,82,12,,,1297,85,"[50,59]"
27,69,2021-02-15,217,41,,,2058,304,"[60,69]"
27,79,2021-02-15,412,70,,,2951,735,"[70,79]"
27,89,2021-02-15,535,14,,,3472,1542,"[80,89]"
27,90,2021-02-15,263,4,,,1603,896,"[90,+]"
28,0,2021-02-15,1279,141,,,8018,2109,"[0,9]"
28,9,2021-02-15,1,0,,,39,0,"[0,9]"
28,19,2021-02-15,2,0,,,39,0,"[10,19]"
28,29,2021-02-15,12,4,,,167,0,"[20,39]"
28,39,2021-02-15,19,7,,,284,4,"[30,39]"
28,49,2021-02-15,26,5,,,470,22,"[40,49]"
28,59,2021-02-15,84,19,,,906,60,"[50,59]"
28,69,2021-02-15,193,46,,,1417,240,"[60,69]"
28,79,2021-02-15,301,46,,,1731,454,"[70,79]"
28,89,2021-02-15,417,10,,,2046,831,"[80,89]"
28,90,2021-02-15,216,1,,,867,481,"[90,+]"
32,0,2021-02-15,2610,318,,,22243,5768,"[0,9]"
32,9,2021-02-15,5,0,,,198,0,"[0,9]"
32,19,2021-02-15,8,0,,,185,1,"[10,19]"
32,29,2021-02-15,22,0,,,644,3,"[20,39]"
32,39,2021-02-15,32,9,,,1016,12,"[30,39]"
32,49,2021-02-15,58,13,,,1574,38,"[40,49]"
32,59,2021-02-15,189,40,,,2788,187,"[50,59]"
32,69,2021-02-15,431,127,,,3798,635,"[60,69]"
32,79,2021-02-15,638,91,,,4570,1266,"[70,79]"
32,89,2021-02-15,841,34,,,5161,2316,"[80,89]"
32,90,2021-02-15,368,3,,,2120,1277,"[90,+]"
44,0,2021-02-15,2532,298,,,26710,7713,"[0,9]"
44,9,2021-02-15,3,0,,,206,1,"[0,9]"
44,19,2021-02-15,2,0,,,170,0,"[10,19]"
44,29,2021-02-15,17,2,,,648,2,"[20,39]"
44,39,2021-02-15,38,6,,,1074,24,"[30,39]"
44,49,2021-02-15,65,20,,,1737,64,"[40,49]"
44,59,2021-02-15,182,38,,,3180,213,"[50,59]"
44,69,2021-02-15,354,101,,,4795,765,"[60,69]"
44,79,2021-02-15,605,99,,,5629,1794,"[70,79]"
44,89,2021-02-15,850,30,,,6489,3178,"[80,89]"
44,90,2021-02-15,398,0,,,2541,1628,"[90,+]"
52,0,2021-02-15,898,100,,,8076,1913,"[0,9]"
52,9,2021-02-15,2,0,,,45,0,"[0,9]"
52,29,2021-02-15,5,1,,,233,0,"[20,39]"
52,39,2021-02-15,15,3,,,354,3,"[30,39]"
52,49,2021-02-15,24,8,,,514,11,"[40,49]"
52,59,2021-02-15,47,11,,,840,41,"[50,59]"
52,69,2021-02-15,104,34,,,1238,161,"[60,69]"
52,79,2021-02-15,193,33,,,1557,342,"[70,79]"
52,89,2021-02-15,336,9,,,2173,814,"[80,89]"
52,90,2021-02-15,171,1,,,1064,541,"[90,+]"
53,0,2021-02-15,722,57,,,4419,1042,"[0,9]"
53,9,2021-02-15,1,1,,,42,0,"[0,9]"
53,19,2021-02-15,2,1,,,44,0,"[10,19]"
53,29,2021-02-15,4,1,,,127,0,"[20,39]"
53,39,2021-02-15,13,0,,,197,2,"[30,39]"
53,49,2021-02-15,22,2,,,286,5,"[40,49]"
53,59,2021-02-15,51,6,,,500,20,"[50,59]"
53,69,2021-02-15,91,19,,,688,88,"[60,69]"
53,79,2021-02-15,158,24,,,908,183,"[70,79]"
53,89,2021-02-15,259,3,,,1134,448,"[80,89]"
53,90,2021-02-15,119,0,,,480,293,"[90,+]"
75,0,2021-02-15,1477,198,,,10528,2609,"[0,9]"
75,9,2021-02-15,6,1,,,69,0,"[0,9]"
75,19,2021-02-15,1,0,,,92,0,"[10,19]"
75,29,2021-02-15,6,2,,,296,2,"[20,39]"
75,39,2021-02-15,8,2,,,434,2,"[30,39]"
75,49,2021-02-15,35,13,,,642,18,"[40,49]"
75,59,2021-02-15,102,25,,,1223,68,"[50,59]"
75,69,2021-02-15,202,57,,,1686,189,"[60,69]"
75,79,2021-02-15,360,72,,,2070,495,"[70,79]"
75,89,2021-02-15,510,24,,,2623,1083,"[80,89]"
75,90,2021-02-15,243,1,,,1328,742,"[90,+]"
76,0,2021-02-15,1760,285,,,13220,3005,"[0,9]"
76,9,2021-02-15,1,0,,,119,0,"[0,9]"
76,19,2021-02-15,3,0,,,119,0,"[10,19]"
76,29,2021-02-15,10,2,,,379,2,"[20,39]"
76,39,2021-02-15,19,2,,,564,3,"[30,39]"
76,49,2021-02-15,55,15,,,916,20,"[40,49]"
76,59,2021-02-15,136,36,,,1600,54,"[50,59]"
76,69,2021-02-15,279,82,,,2247,266,"[60,69]"
76,79,2021-02-15,429,101,,,2818,622,"[70,79]"
76,89,2021-02-15,575,41,,,2978,1212,"[80,89]"
76,90,2021-02-15,249,5,,,1449,825,"[90,+]"
84,0,2021-02-15,3618,419,,,35258,8614,"[0,9]"
84,9,2021-02-15,2,0,,,216,0,"[0,9]"
84,19,2021-02-15,12,1,,,286,0,"[10,19]"
84,29,2021-02-15,16,1,,,1001,9,"[20,39]"
84,39,2021-02-15,46,8,,,1540,12,"[30,39]"
84,49,2021-02-15,106,19,,,2183,45,"[40,49]"
84,59,2021-02-15,258,49,,,3935,188,"[50,59]"
84,69,2021-02-15,557,112,,,5461,702,"[60,69]"
84,79,2021-02-15,980,185,,,7481,1800,"[70,79]"
84,89,2021-02-15,1097,38,,,8703,3619,"[80,89]"
84,90,2021-02-15,510,0,,,4023,2170,"[90,+]"
93,0,2021-02-15,3489,438,,,24821,5220,"[0,9]"
93,9,2021-02-15,4,0,,,195,0,"[0,9]"
93,19,2021-02-15,6,1,,,271,0,"[10,19]"
93,29,2021-02-15,26,2,,,902,3,"[20,39]"
93,39,2021-02-15,36,4,,,1341,7,"[30,39]"
93,49,2021-02-15,96,21,,,1803,26,"[40,49]"
93,59,2021-02-15,251,69,,,3199,122,"[50,59]"
93,69,2021-02-15,557,143,,,4376,402,"[60,69]"
93,79,2021-02-15,887,154,,,5066,1133,"[70,79]"
93,89,2021-02-15,1072,37,,,5126,2206,"[80,89]"
93,90,2021-02-15,529,5,,,2373,1300,"[90,+]"
94,0,2021-02-15,52,11,,,600,138,"[0,9]"
94,39,2021-02-15,1,0,,,37,1,"[30,39]"
94,59,2021-02-15,3,0,,,88,5,"[50,59]"
94,69,2021-02-15,10,5,,,109,15,"[60,69]"
94,79,2021-02-15,12,4,,,130,36,"[70,79]"
94,89,2021-02-15,15,1,,,115,54,"[80,89]"
94,90,2021-02-15,10,1,,,41,25,"[90,+]"
1,0,2021-02-16,31,5,,,826,175,"[0,9]"
1,49,2021-02-16,3,0,,,103,7,"[40,49]"
1,59,2021-02-16,5,2,,,149,10,"[50,59]"
1,69,2021-02-16,1,1,,,194,45,"[60,69]"
1,79,2021-02-16,7,2,,,149,58,"[70,79]"
1,89,2021-02-16,9,0,,,97,45,"[80,89]"
1,90,2021-02-16,3,0,,,23,8,"[90,+]"
2,0,2021-02-16,8,2,,,399,45,"[0,9]"
2,49,2021-02-16,2,1,,,51,1,"[40,49]"
2,69,2021-02-16,2,0,,,86,9,"[60,69]"
2,79,2021-02-16,3,1,,,77,12,"[70,79]"
3,0,2021-02-16,29,9,,,2188,77,"[0,9]"
3,29,2021-02-16,2,0,,,453,3,"[20,39]"
3,39,2021-02-16,3,0,,,452,1,"[30,39]"
3,49,2021-02-16,3,0,,,302,3,"[40,49]"
3,59,2021-02-16,3,0,,,229,15,"[50,59]"
3,69,2021-02-16,11,6,,,243,21,"[60,69]"
3,79,2021-02-16,6,2,,,140,20,"[70,79]"
3,89,2021-02-16,1,1,,,63,12,"[80,89]"
4,0,2021-02-16,85,35,,,837,57,"[0,9]"
4,19,2021-02-16,3,0,,,29,1,"[10,19]"
4,29,2021-02-16,3,2,,,75,1,"[20,39]"
4,39,2021-02-16,3,1,,,87,1,"[30,39]"
4,49,2021-02-16,16,6,,,97,3,"[40,49]"
4,59,2021-02-16,24,12,,,143,4,"[50,59]"
4,69,2021-02-16,19,10,,,182,13,"[60,69]"
4,79,2021-02-16,8,4,,,125,20,"[70,79]"
4,89,2021-02-16,7,0,,,66,14,"[80,89]"
4,90,2021-02-16,2,0,,,8,0,"[90,+]"
6,0,2021-02-16,177,29,,,713,70,"[0,9]"
6,9,2021-02-16,1,0,,,23,0,"[0,9]"
6,19,2021-02-16,4,0,,,33,1,"[10,19]"
6,29,2021-02-16,27,4,,,106,1,"[20,39]"
6,39,2021-02-16,30,2,,,101,0,"[30,39]"
6,49,2021-02-16,18,0,,,96,9,"[40,49]"
6,59,2021-02-16,27,13,,,126,8,"[50,59]"
6,69,2021-02-16,28,6,,,107,18,"[60,69]"
6,79,2021-02-16,23,3,,,70,16,"[70,79]"
6,89,2021-02-16,10,0,,,34,15,"[80,89]"
6,90,2021-02-16,1,0,,,3,1,"[90,+]"
11,0,2021-02-16,5014,731,,,63548,14260,"[0,9]"
11,9,2021-02-16,13,3,,,688,3,"[0,9]"
11,19,2021-02-16,17,2,,,596,4,"[10,19]"
11,29,2021-02-16,70,13,,,2200,23,"[20,39]"
11,39,2021-02-16,106,20,,,4038,75,"[30,39]"
11,49,2021-02-16,191,36,,,5871,235,"[40,49]"
11,59,2021-02-16,493,138,,,9581,810,"[50,59]"
11,69,2021-02-16,808,230,,,11299,1916,"[60,69]"
11,79,2021-02-16,1177,221,,,11524,3291,"[70,79]"
11,89,2021-02-16,1395,55,,,11574,4897,"[80,89]"
11,90,2021-02-16,693,7,,,5534,2912,"[90,+]"
24,0,2021-02-16,1025,127,,,7270,1871,"[0,9]"
24,29,2021-02-16,11,2,,,161,1,"[20,39]"
24,39,2021-02-16,9,2,,,290,3,"[30,39]"
24,49,2021-02-16,22,8,,,480,9,"[40,49]"
24,59,2021-02-16,69,19,,,845,43,"[50,59]"
24,69,2021-02-16,149,37,,,1221,151,"[60,69]"
24,79,2021-02-16,257,44,,,1449,343,"[70,79]"
24,89,2021-02-16,335,13,,,1816,784,"[80,89]"
24,90,2021-02-16,164,1,,,869,525,"[90,+]"
27,0,2021-02-16,1567,155,,,13380,3622,"[0,9]"
27,9,2021-02-16,2,0,,,58,0,"[0,9]"
27,19,2021-02-16,5,1,,,125,0,"[10,19]"
27,29,2021-02-16,16,1,,,336,3,"[20,39]"
27,39,2021-02-16,19,6,,,456,8,"[30,39]"
27,49,2021-02-16,33,5,,,828,18,"[40,49]"
27,59,2021-02-16,82,12,,,1303,85,"[50,59]"
27,69,2021-02-16,212,44,,,2075,307,"[60,69]"
27,79,2021-02-16,405,69,,,2977,738,"[70,79]"
27,89,2021-02-16,529,14,,,3507,1548,"[80,89]"
27,90,2021-02-16,249,3,,,1632,899,"[90,+]"
28,0,2021-02-16,1283,135,,,8083,2128,"[0,9]"
28,9,2021-02-16,1,0,,,39,0,"[0,9]"
28,19,2021-02-16,1,0,,,40,0,"[10,19]"
28,29,2021-02-16,12,4,,,167,0,"[20,39]"
28,39,2021-02-16,19,7,,,285,4,"[30,39]"
28,49,2021-02-16,28,6,,,471,23,"[40,49]"
28,59,2021-02-16,82,18,,,915,61,"[50,59]"
28,69,2021-02-16,196,43,,,1427,244,"[60,69]"
28,79,2021-02-16,300,44,,,1750,455,"[70,79]"
28,89,2021-02-16,414,9,,,2065,839,"[80,89]"
28,90,2021-02-16,222,1,,,872,485,"[90,+]"
32,0,2021-02-16,2622,323,,,22481,5822,"[0,9]"
32,9,2021-02-16,5,0,,,200,0,"[0,9]"
32,19,2021-02-16,7,0,,,186,1,"[10,19]"
32,29,2021-02-16,19,1,,,655,3,"[20,39]"
32,39,2021-02-16,32,10,,,1025,12,"[30,39]"
32,49,2021-02-16,65,16,,,1586,38,"[40,49]"
32,59,2021-02-16,191,41,,,2824,189,"[50,59]"
32,69,2021-02-16,424,121,,,3844,642,"[60,69]"
32,79,2021-02-16,640,95,,,4606,1281,"[70,79]"
32,89,2021-02-16,846,34,,,5218,2335,"[80,89]"
32,90,2021-02-16,374,3,,,2145,1287,"[90,+]"
44,0,2021-02-16,2502,308,,,26861,7748,"[0,9]"
44,9,2021-02-16,1,0,,,208,1,"[0,9]"
44,19,2021-02-16,1,0,,,173,0,"[10,19]"
44,29,2021-02-16,16,2,,,649,2,"[20,39]"
44,39,2021-02-16,42,7,,,1080,24,"[30,39]"
44,49,2021-02-16,68,22,,,1747,64,"[40,49]"
44,59,2021-02-16,189,46,,,3196,213,"[50,59]"
44,69,2021-02-16,366,99,,,4812,769,"[60,69]"
44,79,2021-02-16,597,97,,,5658,1798,"[70,79]"
44,89,2021-02-16,827,31,,,6532,3197,"[80,89]"
44,90,2021-02-16,378,1,,,2563,1636,"[90,+]"
52,0,2021-02-16,874,90,,,8137,1918,"[0,9]"
52,9,2021-02-16,1,0,,,46,0,"[0,9]"
52,29,2021-02-16,7,0,,,235,0,"[20,39]"
52,39,2021-02-16,14,3,,,358,3,"[30,39]"
52,49,2021-02-16,22,8,,,518,11,"[40,49]"
52,59,2021-02-16,42,12,,,848,41,"[50,59]"
52,69,2021-02-16,101,33,,,1246,163,"[60,69]"
52,79,2021-02-16,191,26,,,1564,344,"[70,79]"
52,89,2021-02-16,327,7,,,2192,815,"[80,89]"
52,90,2021-02-16,168,1,,,1072,541,"[90,+]"
53,0,2021-02-16,712,53,,,4450,1051,"[0,9]"
53,9,2021-02-16,1,1,,,42,0,"[0,9]"
53,19,2021-02-16,2,1,,,45,0,"[10,19]"
53,29,2021-02-16,4,1,,,127,0,"[20,39]"
53,39,2021-02-16,11,0,,,199,2,"[30,39]"
53,49,2021-02-16,21,2,,,288,5,"[40,49]"
53,59,2021-02-16,53,6,,,501,20,"[50,59]"
53,69,2021-02-16,93,16,,,691,88,"[60,69]"
53,79,2021-02-16,151,24,,,914,187,"[70,79]"
53,89,2021-02-16,256,2,,,1145,451,"[80,89]"
53,90,2021-02-16,117,0,,,485,295,"[90,+]"
75,0,2021-02-16,1425,188,,,10633,2630,"[0,9]"
75,9,2021-02-16,7,1,,,69,0,"[0,9]"
75,19,2021-02-16,1,0,,,92,0,"[10,19]"
75,29,2021-02-16,5,0,,,298,2,"[20,39]"
75,39,2021-02-16,6,1,,,436,2,"[30,39]"
75,49,2021-02-16,31,10,,,647,18,"[40,49]"
75,59,2021-02-16,98,25,,,1233,70,"[50,59]"
75,69,2021-02-16,187,56,,,1711,190,"[60,69]"
75,79,2021-02-16,350,71,,,2089,501,"[70,79]"
75,89,2021-02-16,500,23,,,2647,1091,"[80,89]"
75,90,2021-02-16,237,0,,,1345,746,"[90,+]"
76,0,2021-02-16,1706,277,,,13332,3029,"[0,9]"
76,9,2021-02-16,1,0,,,119,0,"[0,9]"
76,19,2021-02-16,2,0,,,120,0,"[10,19]"
76,29,2021-02-16,11,1,,,379,2,"[20,39]"
76,39,2021-02-16,14,2,,,570,3,"[30,39]"
76,49,2021-02-16,51,15,,,924,20,"[40,49]"
76,59,2021-02-16,128,32,,,1615,54,"[50,59]"
76,69,2021-02-16,271,84,,,2265,269,"[60,69]"
76,79,2021-02-16,423,100,,,2844,625,"[70,79]"
76,89,2021-02-16,555,37,,,3004,1224,"[80,89]"
76,90,2021-02-16,247,5,,,1460,831,"[90,+]"
84,0,2021-02-16,3627,414,,,35427,8652,"[0,9]"
84,9,2021-02-16,2,0,,,217,0,"[0,9]"
84,19,2021-02-16,12,0,,,287,0,"[10,19]"
84,29,2021-02-16,20,1,,,1002,9,"[20,39]"
84,39,2021-02-16,42,6,,,1546,12,"[30,39]"
84,49,2021-02-16,106,18,,,2192,46,"[40,49]"
84,59,2021-02-16,257,52,,,3953,188,"[50,59]"
84,69,2021-02-16,560,115,,,5483,705,"[60,69]"
84,79,2021-02-16,988,182,,,7536,1804,"[70,79]"
84,89,2021-02-16,1105,34,,,8733,3636,"[80,89]"
84,90,2021-02-16,500,0,,,4045,2183,"[90,+]"
93,0,2021-02-16,3458,448,,,25041,5257,"[0,9]"
93,9,2021-02-16,5,0,,,195,0,"[0,9]"
93,19,2021-02-16,7,1,,,273,0,"[10,19]"
93,29,2021-02-16,26,2,,,907,3,"[20,39]"
93,39,2021-02-16,36,5,,,1350,7,"[30,39]"
93,49,2021-02-16,97,22,,,1814,26,"[40,49]"
93,59,2021-02-16,262,74,,,3220,123,"[50,59]"
93,69,2021-02-16,541,144,,,4422,405,"[60,69]"
93,79,2021-02-16,869,156,,,5118,1142,"[70,79]"
93,89,2021-02-16,1072,35,,,5177,2219,"[80,89]"
93,90,2021-02-16,522,6,,,2393,1311,"[90,+]"
94,0,2021-02-16,50,9,,,601,140,"[0,9]"
94,39,2021-02-16,1,0,,,37,1,"[30,39]"
94,59,2021-02-16,3,0,,,88,5,"[50,59]"
94,69,2021-02-16,10,4,,,109,15,"[60,69]"
94,79,2021-02-16,11,3,,,130,37,"[70,79]"
94,89,2021-02-16,14,1,,,116,55,"[80,89]"
94,90,2021-02-16,10,1,,,41,25,"[90,+]"
1,0,2021-02-17,31,5,,,826,175,"[0,9]"
1,49,2021-02-17,3,0,,,103,7,"[40,49]"
1,59,2021-02-17,5,2,,,149,10,"[50,59]"
1,69,2021-02-17,1,1,,,194,45,"[60,69]"
1,79,2021-02-17,7,2,,,149,58,"[70,79]"
1,89,2021-02-17,9,0,,,97,45,"[80,89]"
1,90,2021-02-17,3,0,,,23,8,"[90,+]"
2,0,2021-02-17,9,2,,,399,45,"[0,9]"
2,49,2021-02-17,2,1,,,51,1,"[40,49]"
2,69,2021-02-17,3,0,,,86,9,"[60,69]"
2,79,2021-02-17,3,1,,,77,12,"[70,79]"
3,0,2021-02-17,32,9,,,2189,77,"[0,9]"
3,19,2021-02-17,1,0,,,172,0,"[10,19]"
3,29,2021-02-17,2,0,,,454,3,"[20,39]"
3,39,2021-02-17,4,0,,,452,1,"[30,39]"
3,49,2021-02-17,4,0,,,301,3,"[40,49]"
3,59,2021-02-17,3,0,,,229,15,"[50,59]"
3,69,2021-02-17,10,6,,,244,21,"[60,69]"
3,79,2021-02-17,6,2,,,140,20,"[70,79]"
3,89,2021-02-17,1,1,,,63,12,"[80,89]"
4,0,2021-02-17,90,33,,,843,58,"[0,9]"
4,19,2021-02-17,3,0,,,29,1,"[10,19]"
4,29,2021-02-17,3,1,,,75,1,"[20,39]"
4,39,2021-02-17,4,1,,,88,1,"[30,39]"
4,49,2021-02-17,18,6,,,99,3,"[40,49]"
4,59,2021-02-17,25,11,,,145,4,"[50,59]"
4,69,2021-02-17,18,8,,,182,14,"[60,69]"
4,79,2021-02-17,9,4,,,125,20,"[70,79]"
4,89,2021-02-17,8,2,,,67,14,"[80,89]"
4,90,2021-02-17,2,0,,,8,0,"[90,+]"
6,0,2021-02-17,154,33,,,786,73,"[0,9]"
6,9,2021-02-17,1,0,,,24,0,"[0,9]"
6,19,2021-02-17,3,0,,,35,1,"[10,19]"
6,29,2021-02-17,21,4,,,117,1,"[20,39]"
6,39,2021-02-17,24,1,,,114,0,"[30,39]"
6,49,2021-02-17,20,4,,,108,9,"[40,49]"
6,59,2021-02-17,30,13,,,130,8,"[50,59]"
6,69,2021-02-17,22,6,,,121,18,"[60,69]"
6,79,2021-02-17,19,4,,,79,19,"[70,79]"
6,89,2021-02-17,8,0,,,38,15,"[80,89]"
6,90,2021-02-17,1,0,,,3,1,"[90,+]"
11,0,2021-02-17,5029,747,,,63811,14308,"[0,9]"
11,9,2021-02-17,14,2,,,691,3,"[0,9]"
11,19,2021-02-17,16,1,,,598,4,"[10,19]"
11,29,2021-02-17,74,13,,,2208,23,"[20,39]"
11,39,2021-02-17,113,21,,,4053,75,"[30,39]"
11,49,2021-02-17,186,38,,,5892,236,"[40,49]"
11,59,2021-02-17,499,144,,,9613,810,"[50,59]"
11,69,2021-02-17,791,233,,,11348,1921,"[60,69]"
11,79,2021-02-17,1192,230,,,11573,3302,"[70,79]"
11,89,2021-02-17,1395,54,,,11630,4915,"[80,89]"
11,90,2021-02-17,701,5,,,5557,2925,"[90,+]"
24,0,2021-02-17,1028,120,,,7302,1883,"[0,9]"
24,19,2021-02-17,1,0,,,47,0,"[10,19]"
24,29,2021-02-17,11,2,,,162,1,"[20,39]"
24,39,2021-02-17,11,1,,,290,3,"[30,39]"
24,49,2021-02-17,22,5,,,481,10,"[40,49]"
24,59,2021-02-17,70,18,,,848,43,"[50,59]"
24,69,2021-02-17,144,36,,,1227,153,"[60,69]"
24,79,2021-02-17,262,43,,,1456,345,"[70,79]"
24,89,2021-02-17,337,12,,,1825,788,"[80,89]"
24,90,2021-02-17,162,2,,,873,528,"[90,+]"
27,0,2021-02-17,1528,153,,,13482,3637,"[0,9]"
27,9,2021-02-17,2,0,,,58,0,"[0,9]"
27,19,2021-02-17,4,1,,,126,0,"[10,19]"
27,29,2021-02-17,18,1,,,337,3,"[20,39]"
27,39,2021-02-17,17,4,,,459,8,"[30,39]"
27,49,2021-02-17,33,6,,,833,18,"[40,49]"
27,59,2021-02-17,79,11,,,1312,88,"[50,59]"
27,69,2021-02-17,210,44,,,2088,309,"[60,69]"
27,79,2021-02-17,391,66,,,3001,739,"[70,79]"
27,89,2021-02-17,519,18,,,3538,1555,"[80,89]"
27,90,2021-02-17,241,2,,,1647,901,"[90,+]"
28,0,2021-02-17,1267,136,,,8137,2141,"[0,9]"
28,9,2021-02-17,1,0,,,39,0,"[0,9]"
28,19,2021-02-17,1,0,,,40,0,"[10,19]"
28,29,2021-02-17,12,4,,,167,0,"[20,39]"
28,39,2021-02-17,20,8,,,285,4,"[30,39]"
28,49,2021-02-17,28,6,,,473,23,"[40,49]"
28,59,2021-02-17,81,15,,,919,61,"[50,59]"
28,69,2021-02-17,191,41,,,1437,246,"[60,69]"
28,79,2021-02-17,298,47,,,1761,457,"[70,79]"
28,89,2021-02-17,412,10,,,2083,842,"[80,89]"
28,90,2021-02-17,215,2,,,881,491,"[90,+]"
32,0,2021-02-17,2626,336,,,22641,5857,"[0,9]"
32,9,2021-02-17,5,0,,,202,0,"[0,9]"
32,19,2021-02-17,7,0,,,187,1,"[10,19]"
32,29,2021-02-17,22,2,,,659,3,"[20,39]"
32,39,2021-02-17,37,10,,,1026,12,"[30,39]"
32,49,2021-02-17,67,12,,,1593,38,"[40,49]"
32,59,2021-02-17,209,49,,,2837,189,"[50,59]"
32,69,2021-02-17,421,127,,,3868,645,"[60,69]"
32,79,2021-02-17,649,96,,,4635,1290,"[70,79]"
32,89,2021-02-17,821,36,,,5279,2350,"[80,89]"
32,90,2021-02-17,368,2,,,2162,1295,"[90,+]"
44,0,2021-02-17,2486,306,,,26977,7781,"[0,9]"
44,9,2021-02-17,1,0,,,208,1,"[0,9]"
44,19,2021-02-17,1,0,,,173,0,"[10,19]"
44,29,2021-02-17,17,3,,,651,2,"[20,39]"
44,39,2021-02-17,45,8,,,1087,24,"[30,39]"
44,49,2021-02-17,64,23,,,1756,64,"[40,49]"
44,59,2021-02-17,182,47,,,3213,213,"[50,59]"
44,69,2021-02-17,360,96,,,4825,776,"[60,69]"
44,79,2021-02-17,602,94,,,5680,1805,"[70,79]"
44,89,2021-02-17,827,29,,,6558,3209,"[80,89]"
44,90,2021-02-17,370,2,,,2582,1643,"[90,+]"
52,0,2021-02-17,829,83,,,8210,1928,"[0,9]"
52,29,2021-02-17,6,0,,,236,0,"[20,39]"
52,39,2021-02-17,11,1,,,361,3,"[30,39]"
52,49,2021-02-17,22,9,,,522,11,"[40,49]"
